caseid,tname,tid,nan_count_per_column,zero_count,size,samplingperiode
4859,SNUADC/PLETH,4817e4d1b21ff5b05031c6665e2bb25f09a17237,424,0,5132819,
4860,BIS/EEG1_WAV,d6de4b8c67c3b4cc9b2136b830d53a6eba898f5c,164,378,671188,15.65
4860,BIS/EEG2_WAV,9a5a0ed011167b8e03bc8f8027803796715e47db,164,613,671188,13.0
4860,Primus/AWP,426972965c89fa57d30af0547bbf59427b5721a9,182,182,327729,
4860,Primus/CO2,6c2a8ba5fc78e64a89391d285bb84609d62194a4,129,40178,327729,
4860,SNUADC/ART,753441c396939f6adeda988de45b5f4100fa470b,431,0,2621829,
4860,SNUADC/ECG_II,3b2a912c410e0fc70745839f121bb8dfbbf1279e,431,0,2621829,
4860,SNUADC/PLETH,fe4d4e9d3dc04086165b8aefde2ce1c46c78e03b,431,0,2621829,
4861,BIS/EEG1_WAV,302be0546f4427d90fc8a4a7cc8c5995592c8abf,3814,1367,2346726,-295.45
4861,BIS/EEG2_WAV,f916de3c09009bd39efcced8ac215083f6f1ce9f,3814,1968,2346726,98.85
4861,Primus/AWP,a8bd3ee2d11418f939da0464a1e189b35816c9f6,5821,37967,1145862,
4861,Primus/CO2,d7f096e624aa7fbec7a811034f9bee9cacff7af8,1962,51107,1145862,
4861,SNUADC/ART,b52c0356fd2c985372479a481b6ceb74dee03802,14229,0,9166896,
4861,SNUADC/ECG_II,c8b6e3e6147378e13597d2f40cbb4288728bbe74,14229,0,9166896,
4861,SNUADC/PLETH,7bc710495f9985ca7a315b5b8318af1bbf058233,14229,0,9166896,
4862,BIS/EEG1_WAV,e5c57e66d46b7f2e739d10469f1464e767f4d3da,150,753,1369014,4.7
4862,BIS/EEG2_WAV,570acb87249a6b1220c537cea563ccd54c3f2910,150,1241,1369014,3.6
4862,Primus/AWP,7e011933b21f60aab6d6524e283dd738bec0a7f4,2930,0,668464,
4862,Primus/CO2,b16c89f1691b7b99693ae9fed2887547eaacdb4b,154,2184,668464,
4862,SNUADC/ECG_II,eb21e2b96c5c204147dc1bfb07a1b1436bcc860f,344,0,5347708,
4862,SNUADC/ECG_V5,25352b4dbac7af59cc8e2800988248761105bf6e,344,0,5347708,
4862,SNUADC/PLETH,ef7f219f3a31ae89442d2053d2e1ab350a3c9dc2,344,0,5347708,
4863,BIS/EEG1_WAV,f928b11375a129ad1002f32999fda1ca2af6f4e2,2,158,385360,24.25
4863,BIS/EEG2_WAV,e9bce0c9887bb926a335e5cf5c49c11860a5e697,2,232,385360,20.75
4863,Primus/AWP,90042842371af55e55c3f092008028fb8c183bdf,34,3392,188164,
4863,Primus/CO2,a90ab29f599be2e2576bbff825d1cbc0fd787014,34,9971,188164,
4863,SNUADC/ECG_II,0647fda69e33dcec688675141644d5b45ee5e1f4,326,0,1505310,
4863,SNUADC/PLETH,2950d4c5a4ce69fceb18a4ec261fd66f0c17ebcc,326,0,1505310,
4864,BIS/EEG1_WAV,7cc7dcb2c8eec929bbeb05ca2f6380ca91a82344,2785,1604,1993057,
4864,BIS/EEG2_WAV,d87b9f39d7c0388d413b77370f520d9e0179e7b9,2785,3144,1993057,
4864,Primus/AWP,a9bb914a49f0d7aabed4dab4abb0f2f5354fb658,4703,12696,973173,
4864,Primus/CO2,6c7390871f2ce187e5082fdf8a4853da05916109,1503,217,973173,19.9
4864,SNUADC/ECG_II,484e1be0851861dfb007cf52b4d497b0bb26e7bc,10430,0,7785379,
4864,SNUADC/PLETH,722ac281e50557e22e9ba2d49d293be470060d1d,10430,0,7785379,
4865,BIS/EEG1_WAV,5c70bec74180e77f3c41cf6f5f3523bc65b817c3,33812,2564,2765396,
4865,BIS/EEG2_WAV,77a2d9430d59b4369a6b00a0cbae4edb0e04d972,33812,5694,2765396,
4865,Primus/AWP,adddc43b4c5f4d0c01b8084eb6b64f2cb94db664,3055,1126,1350291,-0.2
4865,Primus/CO2,b36e75a0df5f04e01eb43174d6a2c80edb1777d1,321,58379,1350291,0.4
4865,SNUADC/ART,42ae75403c09bfe09336c62a586f79af49848e04,958,0,10802327,
4865,SNUADC/ECG_II,1b10d64a20dc15d97a4f003b13189b980beb892c,958,0,10802327,
4865,SNUADC/PLETH,47e7a17549c11fa42099fbfc10d10b8c00a6329a,958,0,10802327,
4866,BIS/EEG1_WAV,86b60db9a6b5e68b35fc76fec11d479874db2d63,176,284,651312,
4866,BIS/EEG2_WAV,2665695b49df6dcd0eb5bbf2f20e5d1bb77b147a,176,213,651312,
4866,Primus/AWP,d06bd5d5bcfe1e691f05a6e62c5bf8553669cc1b,2065,6747,318024,0.1
4866,Primus/CO2,88a13b648c90cffb39b833f57fd23fbcb1df6357,714,33035,318024,0.4
4866,SNUADC/ECG_II,d627039f99c505b1bece49882cde6f7bcd6a767f,487,0,2544185,
4866,SNUADC/ECG_V5,211f8fb8a4d6c2999cdb77e9d1a113f62f0127eb,487,0,2544185,
4866,SNUADC/PLETH,d6643db9fbcbabdcbe3fa55caab12725ee563a98,487,0,2544185,
4867,BIS/EEG1_WAV,1240c1e45be7e73a1c588cd9a324b57da96f4574,244,696,811252,
4867,BIS/EEG2_WAV,63dd6bda51bd7a3dab2c77fb978ad0ae8d5a5318,244,1251,811252,
4867,Primus/AWP,b6e86dd7918bda2959e337e5a57911e595eaa7e8,1499,0,396119,
4867,Primus/CO2,0e36e639762797a13369020b93c6bff651d54ca3,149,53695,396119,
4867,SNUADC/ECG_II,e95ce181ca1a893abfa3143981db78f019b30cfd,728,0,3168952,0.178517
4867,SNUADC/PLETH,bf559ca7d18473388d4e456ffd43c97821386633,728,0,3168952,52.1687
4868,BIS/EEG1_WAV,8d55d0fe48e05ec1820aa20a55257022443120eb,2499,719,977362,
4868,BIS/EEG2_WAV,066d77968bbb04ca0db2b41464e41513a0c10d62,2499,1352,977362,
4868,Primus/AWP,380b8e24c39195251ff55ad8f8d5f555bdc773bf,2718,564,477228,0.2
4868,Primus/CO2,0c6c636a438a58d497881d48313aa57d57902053,1308,21328,477228,0.8
4868,SNUADC/ECG_II,cd166781ca382a827a6130743aa8736fcde7c66c,9358,0,3817819,
4868,SNUADC/ECG_V5,387255e975d33ffebd053dd06e6d6fda22b2d468,9358,0,3817819,
4868,SNUADC/PLETH,48eeb0187d2967bf1b06672e910cae61980b6bf5,9358,0,3817819,
4869,BIS/EEG1_WAV,e993404720ce1f82a21640e0fce018752a652598,483,965,1608355,
4869,BIS/EEG2_WAV,5ab1923dfe0653c863b3e21302cdfb3cca3affab,483,1302,1608355,
4869,Primus/AWP,7c7fe8dde513e1733ab62fbdb1396ae9b2fab52e,2900,13387,785330,0.3
4869,Primus/CO2,117ff9061de265236963fe4784c171cc72bc76d9,320,65324,785330,0.0
4869,SNUADC/ART,2d221203c2fc18c5ecfe8a5127cf6981728d0a11,1342,0,6282636,
4869,SNUADC/ECG_II,828f157e65071e05c83036318b66a346cf69015b,1342,0,6282636,
4869,SNUADC/PLETH,d6381ee418da00b28bb19a8c99e3849bb625a555,1342,0,6282636,
4870,BIS/EEG1_WAV,bcfcfd16d43cb6c7fb6d23c3d7371bace7ec308d,193,1101,1234017,4.45
4870,BIS/EEG2_WAV,4aa95ffd9d3d7ab12aa0dd780a0a62e551332246,193,1686,1234017,2.9
4870,Primus/AWP,1133a625cbc2d252cc85ab812ff9534c6882ca05,1482,31745,602548,
4870,Primus/CO2,650f4e50421691d2c3621705de2cc3f48132d44c,148,1920,602548,
4870,SNUADC/ECG_II,1b55ca9bfd2d97cb70092a2d80f829bcca0358c0,483,0,4820378,
4870,SNUADC/ECG_V5,1c70eed7464d71438ea0e8e379f0ec29708146f4,483,0,4820378,
4870,SNUADC/PLETH,719ee3679e1e02a86951508e8aca819caf1dd7e2,483,0,4820378,
4871,BIS/EEG1_WAV,1a1b4ab798f3cde06ef7b36fe568d1fe6aedbe5f,5895,4164,4003463,
4871,BIS/EEG2_WAV,975b43049250a81945f38917ed6fc956dea89dd1,5895,2996,4003463,
4871,Primus/AWP,32a1f14adba8fdaf64de947786ecd2b538926dfe,8276,27740,1954816,11.3
4871,Primus/CO2,ec702b4541e91e85da40e696ecb00dfd58cd2a51,3166,64512,1954816,35.7
4871,SNUADC/ART,a9d6d08a14112beaa3403ceb31dc30edef451db1,1992937,0,15638524,
4871,SNUADC/CVP,bb67db0c2ae3abb3959a1043896a97ceecb268ba,1992937,0,15638524,
4871,SNUADC/ECG_II,5d17234ab8c8f6a5e9c91c93fe470d2cdff0aa7a,1992937,0,15638524,
4871,SNUADC/PLETH,cb9ef294539f5e5550a0cc025562bdb36ac20964,1992937,0,15638524,
4872,BIS/EEG1_WAV,621018c7a49d0cb3433a87bb37f9176e3eab5b57,3418,1716,2843770,
4872,BIS/EEG2_WAV,b033af15f49885ff80a88d5223790ef805c1667e,3418,3118,2843770,
4872,Primus/AWP,c76768e1675df5c4932f23954b25a6a735186d57,5732,39304,1388560,0.1
4872,Primus/CO2,8e5bed84799b21a49bfa3ed16c248df267b6f510,1780,80798,1388560,0.0
4872,SNUADC/ART,2baf2ecd1764747a82190bc19294730c3756bb14,12724,0,11108473,
4872,SNUADC/ECG_II,5e35af1bbcf864391d4300ce5a22f1530b8bb7ce,12724,0,11108473,
4872,SNUADC/PLETH,60f4539e97436b991f708e1dee720ccaad6feb41,12724,0,11108473,
4873,BIS/EEG1_WAV,8141acd5257457afbafefcbb3bd480a21d15613c,613,344,691237,
4873,BIS/EEG2_WAV,14e5ae9bc8c57fc8199d1af4b65810bbaeadd7f0,613,318,691237,
4873,Primus/AWP,a40a1ad0eae4cd0a49187e4724155095fe726962,1652,32291,337518,0.0
4873,Primus/CO2,0f5204172d5c775a46e794c6713bea57ff6b7eb1,348,22522,337518,1.4
4873,SNUADC/ECG_II,81a416bb982520ddbcf39e0551d80aabcc6f512b,2146,0,2700144,
4873,SNUADC/PLETH,344b0c624180e3de812d22826bdb4349146ce8a1,2146,0,2700144,
4874,BIS/EEG1_WAV,9dfd5e9ceb4b5e95f9cddf10aebc6cfd8c59c637,198,451,1172662,
4874,BIS/EEG2_WAV,f5cbb601ddb59037e8d823c4022d9b1d1ffbe974,198,808,1172662,
4874,Primus/AWP,720347ca6348d5344fcb23c01f0bdb06d097c3ae,1465,6858,572589,0.1
4874,Primus/CO2,1d84b8f70c3982ed2dfecc2af50cd0f1c5ec29df,159,43163,572589,0.0
4874,SNUADC/ART,2eefb0dc9b88bb62a26df25d0bd5e5992c277cf5,410,0,4580708,
4874,SNUADC/ECG_II,33ed4ed47700656e55054beb54e6612630ffd49b,410,0,4580708,
4874,SNUADC/PLETH,265873ea8d8d52d863966218430d4ba7537b8e4d,410,0,4580708,
4875,BIS/EEG1_WAV,9bd8d415af82292f00c8dc5684226f4e57f8dc2b,3289,790,1692169,
4875,BIS/EEG2_WAV,06c8db3d4a6010541d571713084b6edd7ba7f8f7,3289,1571,1692169,
4875,Primus/AWP,84c662532e0765a46f363fe39fae6436e7b13b50,4241,27479,826255,0.1
4875,Primus/CO2,328b6376d2c61fe06d0ecdd172e84bdc23cc3fa0,1645,76314,826255,0.7
4875,SNUADC/ART,7f193328a2135b781200f16c87fc5abf3bb931f1,12231,0,6610033,
4875,SNUADC/CVP,8da600b1326ee164d718fdc8a5f574f1cf276a49,12231,0,6610033,
4875,SNUADC/ECG_II,a8bbdf5a4831e0fe97b51fef84def81cb5e7229a,12231,0,6610033,
4875,SNUADC/PLETH,0d3765abd9b89cdd5bff92f0e9d079018e0599d0,12231,0,6610033,
4876,BIS/EEG1_WAV,c19abc658b8effaff205c0fe41b68b2937562c19,3457,0,510817,
4876,BIS/EEG2_WAV,cdedbaeca1ba87962d57c0643fec48eedebc8058,3473,0,510817,
4876,Primus/AWP,eed4ecf194b26369f5d88595da30aca613970d51,1712,38883,249422,
4876,Primus/CO2,e27ed4edb2d09b764b5fb7bce1496d2648c20e21,1712,33881,249422,
4876,SNUADC/ART,d985ec8dfa3de8c18f7562d22b579f95e00e9efe,13415,0,1995376,-0.910027
4876,SNUADC/ECG_II,3e6226965d377d3b0ca41ec088b7162873479862,13415,0,1995376,0.119269
4876,SNUADC/PLETH,7d344850865ce614f8fc233a584560c101d7e2fc,13415,0,1995376,26.4948
4877,BIS/EEG1_WAV,18e52f0789a9e204a9549248e19eae6967dd11b6,178,446,709577,
4877,BIS/EEG2_WAV,d0212669ae3182c524d2a895908609a9a5260f93,178,726,709577,
4877,Primus/AWP,0897f6f9d5d7c9f9a9e516f7a1dde4cee687339f,1473,192,346473,
4877,Primus/CO2,f78aa4bfb6f2c9c346f10cae053a3b3fba0a97f0,123,40591,346473,
4877,SNUADC/ECG_II,e69c11b26e79a28b27de05b6333322e75cb6e752,277,0,2771783,
4877,SNUADC/ECG_V5,3a2c6bfb25014898ac545a88e6e05eea0efac189,277,0,2771783,
4877,SNUADC/PLETH,68f79de10c5ed3fbd7af9a29677f73c806a93954,277,0,2771783,
4878,BIS/EEG1_WAV,bca923584c76394b08aaaa29ca979b7b02ff5233,401,624,1284017,
4878,BIS/EEG2_WAV,f90a432243033086fe8f16aecba68322c03ee8be,401,685,1284017,
4878,Primus/AWP,dc8ecae0067925c5edc211e1278b912470aea12a,1624,626,626962,0.5
4878,Primus/CO2,42aaec2f601084e893db152ea97db3bff2dd13d8,292,33160,626962,0.0
4878,SNUADC/ART,5e6a050e197ca86483545fab78bcb80d154b258f,1015,0,5015691,
4878,SNUADC/ECG_II,11aa2f6f443dcd7cceede35b9666e16ef1ddcfeb,1015,0,5015691,
4878,SNUADC/ECG_V5,fe4c110201f9c1adcee4b84792505330dcbb7ead,1015,0,5015691,
4878,SNUADC/PLETH,f8995ff1f65d7139888d5573c78064876e10fd39,1015,0,5015691,
4879,BIS/EEG1_WAV,326ed3b3a3d217c92ffb44f7716334b875dc07ea,197,1138,1795669,11.5
4879,BIS/EEG2_WAV,56720e4c2078c95bd689f8f8f2413e9d3f484373,197,1592,1795669,15.25
4879,Primus/AWP,f8a73088e0c16ae6d73770ddd64bb8ee8fe2891a,2754,21159,876792,
4879,Primus/CO2,d17209dd6d2363d0f888cc2471550e8365b4f6d7,192,41382,876792,
4879,SNUADC/ART,8944ba87bf00d5165bfc9a1f0977d7bc358676b2,376,0,7014329,
4879,SNUADC/CVP,1f87e0188a331db96e2b64c85b83fd33df18bca1,376,0,7014329,
4879,SNUADC/ECG_II,d9f33a72c70e939ac72dcc355090554df406fb2f,376,0,7014329,
4879,SNUADC/PLETH,a175b30ec64e18495f7f3929694f3c9512d8ecad,376,0,7014329,
4880,BIS/EEG1_WAV,d914fe78a40e72290fbefb26ecb1b947e46e6c64,20865,912,1945025,21.0
4880,BIS/EEG2_WAV,7d88716132dd01a6e9602f991a0bffb705f468a5,20865,611,1945025,24.6
4880,Primus/AWP,f42d9fdaef23d26abd909f215dbe6d53bc201609,6256,55360,949719,
4880,Primus/CO2,4585fb8ad19af1e968855d4e3fec18159f01597d,3490,26438,949719,
4880,SNUADC/ART,98abd3cabc7f1f47c69a3a6a17ea42c848dbdc22,400,0,7597752,
4880,SNUADC/ECG_II,fcf697b3acb07e3a5d231393f6f61b51875c5fed,400,0,7597752,
4880,SNUADC/ECG_V5,4db54355ce96d0d9febc77c4e853fd71cc20de40,400,0,7597752,
4880,SNUADC/PLETH,4c75db8fc5dc8589dd93d5a8b1c64223b9fd8193,400,0,7597752,
4881,Primus/AWP,85d98b18cf264185b73dda2aafe63526937fea8b,1478,27431,503018,0.1
4881,Primus/CO2,28595af7e68d1c122df4c5144c1248f88d500858,188,34483,503018,0.0
4881,SNUADC/ECG_II,7a0c2c1c1438818462b14f3c46aa1147457d36dd,1046,0,4024142,
4881,SNUADC/PLETH,271c6166b0e65eb238026762af4cd9e2a63d0d34,1046,0,4024142,
4882,BIS/EEG1_WAV,2e57c9e9f0aea38d7db38228e253a51e51e4e33f,3537,994,1698609,
4882,BIS/EEG2_WAV,17a6f092c43b2d5cb5673cb469dc18a906a6f109,3537,1150,1698609,
4882,Primus/CO2,904ec6edae63f2787287feab7bf60e99f1f86b52,2119,53839,829399,45.5
4882,SNUADC/ART,e47cd6c4b3d2e364cff356a6284d83043d2a60b3,10635,0,6635189,
4882,SNUADC/ECG_II,2b0fd3988473aafc433cb353875a854b05aa9d2a,10635,0,6635189,
4882,SNUADC/ECG_V5,b6d2f0eb348ef5b10e259cc4e608f4c5946e9649,10635,0,6635189,
4882,SNUADC/PLETH,85d91d98bbfbe2eb38c52118537cd9248a86ee87,10635,0,6635189,
4883,BIS/EEG1_WAV,a9f6f713e47b65e68320af98f55615b18c538b63,230,937,1694150,15.85
4883,BIS/EEG2_WAV,899764f058ab2430d056fa08b9e1dee12867d9cf,230,1798,1694150,13.5
4883,Primus/AWP,ee25254e2d1dedd8293d42aeb18468aa1c26cf7f,1506,0,827222,
4883,Primus/CO2,47ef1d51f6bcd1ceda62a9d605678e36a36a123f,212,79177,827222,
4883,SNUADC/ART,b1531a13f781e90b140653c0ec0a660d8defa31f,281,0,6617772,
4883,SNUADC/CVP,d58e9133d1e7ecf6f0a489617b93dcc91118e5bc,281,0,6617772,
4883,SNUADC/ECG_II,67026a5f0174f31c18e1e50e003a6b61aaa9d51e,281,0,6617772,
4883,SNUADC/PLETH,746675c0a60dc67dd7b0f4de89bddec70ecdd0d6,281,0,6617772,
4884,BIS/EEG1_WAV,9c17054b3bb8744c35fb318c692515d9bf6e4e09,178,567,687890,
4884,BIS/EEG2_WAV,8dbbdb4c7e1c5fed48265995177db6e33fd2ce43,178,601,687890,
4884,Primus/AWP,50949de1d904476e0781ce071a4cb4ed9a625692,1295,18430,335884,0.1
4884,Primus/CO2,2c975753c3790a0de66d18d0c25a8cd3788113ea,64,25335,335884,2.1
4884,SNUADC/ECG_II,fd87dafb437d548c0fc7b3461841bb7e9e59bbe8,472,0,2687070,
4884,SNUADC/ECG_V5,440fc9f45d10f4939ef8e863fa349e52a0ef8490,472,0,2687070,
4884,SNUADC/PLETH,d916dab8405570440521ec53f7aa62e888b291ca,472,0,2687070,
4885,BIS/EEG1_WAV,78414f7f3c2275ec756356da1c0152a3f169e13e,283,234,805483,
4885,BIS/EEG2_WAV,f7c7700269e7f1707fbb389a10e55fdbe61b64ee,283,176,805483,
4885,Primus/AWP,b3efcfa1ebdefde3335fbee1c5bf3c008d264a56,1503,9858,393303,0.7
4885,Primus/CO2,834851150f1c4fba1c0356d1dc06ffe99360f90d,183,25720,393303,0.0
4885,SNUADC/ECG_II,a842a6345846ffcd9988fddffda57b3901f47f69,820,0,3146417,
4885,SNUADC/ECG_V5,e846a22716757b45fa188e2e3be941eed89308e7,820,0,3146417,
4885,SNUADC/PLETH,8b5fe57cc58e66cf18988255baf2bfda64684743,820,0,3146417,
4886,BIS/EEG1_WAV,faa84af03fc6e10b03ddb735036a0f4d8b3171fc,2785,783,1451583,15.15
4886,BIS/EEG2_WAV,864fae477d62e3e5d24de45b7be8b6feeaa50528,2785,757,1451583,12.85
4886,SNUADC/ART,625b1f0a42259f44356b864fcaa63f25056ebf5e,10448,0,5670243,
4886,SNUADC/CVP,742bbe5b8c621f5c061972d52d163c124c5c0e48,10448,0,5670243,
4886,SNUADC/ECG_II,f2c285429aeb5b9a102ac959b2579710297fbeb6,10448,0,5670243,
4886,SNUADC/PLETH,42dc64cbc12811ecd1a15cd19974017a6b0ffa72,10448,0,5670243,
4887,BIS/EEG1_WAV,9c8edc49a38d0dbf2c97fa8ae653f5183f6328df,324,1594,2860228,
4887,BIS/EEG2_WAV,8aaa44e8a025a7195a816ae33d2c411cbefeab82,324,2552,2860228,
4887,Primus/AWP,814c93ca1226772447eacb956866b18e35ace9c3,4176,13931,1396596,0.5
4887,Primus/CO2,ee29e1092e70d1ac935a1ff9888605784e93d695,216,30350,1396596,0.0
4887,SNUADC/ART,4141c21fbe333ec1e21c9a126a5485a73d14def3,222,0,11172765,
4887,SNUADC/ECG_II,76d7597e4b8fbfc83fd08eb209307fa18909a027,222,0,11172765,
4887,SNUADC/PLETH,2014161833129c425e61909ca870aa5e5afe0f86,222,0,11172765,
4888,BIS/EEG1_WAV,cd943755fc473c32b5cc9010f1860d612169be09,143,542,1022527,824.45
4888,BIS/EEG2_WAV,b8e7db815a070a03396683f45a66d8d80f082ae8,143,583,1022527,-69.6
4888,Primus/AWP,46635acfc7dd08ac9e2c9dabeb36ef828d91c69f,1551,41152,499281,
4888,Primus/CO2,cb5761f54ffb1dc8e92cbed61b7712a85f775fbb,141,45723,499281,
4888,SNUADC/ECG_II,8de35f50342abcd56115528bec8952c14947df57,490,0,3994246,
4888,SNUADC/ECG_V5,10bb154e06c030d24b523061393322967806fc14,490,0,3994246,
4888,SNUADC/PLETH,84f0c0132bd5d715f5f6b4877a713323fc12271b,490,0,3994246,
4889,BIS/EEG1_WAV,5c1c1a03945ecfae013d44cd6990ff1993aabcb7,670,488,922606,
4889,BIS/EEG2_WAV,fc01095a14025a119ce8b1a7197f8dad771e4cfa,670,539,922606,
4889,Primus/AWP,79fd63b2904a72c95fbc54bf3af20ebd5a5991a6,1761,1344,450492,0.7
4889,Primus/CO2,3eeacff36d1605f02efe35e031d525c1502425ee,372,49473,450492,0.0
4889,SNUADC/ECG_II,cbb26705a0f87606bd038f60e1a8f9a43e580a52,2473,0,3603929,
4889,SNUADC/ECG_V5,a0ed8231e40148d74d103f08fde8f96abdce3faf,2473,0,3603929,
4889,SNUADC/PLETH,71e9df8152b93769cb70885e3d2511cfb4c546cf,2473,0,3603929,
4890,BIS/EEG1_WAV,ef01772123e926f0b1551f51db5650b9a388f1b3,197,425,555125,
4890,BIS/EEG2_WAV,910972b84b15e474b02fc6041c1cad1adddc60ba,197,890,555125,
4890,Primus/AWP,b6613675bf76d278fa8e8154c15fa553b9c60a6c,1477,7061,271057,0.5
4890,Primus/CO2,536592d030d4a3e2ab11c87c9eb74adbf678272b,157,25052,271057,0.0
4890,SNUADC/ECG_II,86bcf4cdf605cfae561e5b182a346353ca066dfb,656,0,2168454,
4890,SNUADC/PLETH,2c829abe1742dfceeaa18e225ab7510b1a90ee7c,656,0,2168454,
4891,BIS/EEG1_WAV,20d401a5b1f0f533ab2fc9823dea4de8deafe10b,2507,638,1838904,
4891,BIS/EEG2_WAV,b56902a9d881b69e7b67cff1b9d93d518491f4d2,2507,563,1838904,
4891,Primus/AWP,108a0d3dcd8e4ca3d985ca933e1f6862fb484104,7503,6640,897903,0.1
4891,Primus/CO2,763f3f809d09654903272ab530fd53dd169281f6,1203,21837,897903,0.0
4891,SNUADC/ECG_II,f9245668b11b97456719503d50f8e50703fa2a46,9465,0,7183218,
4891,SNUADC/ECG_V5,840c8b7cfc17fb950275445bee61dc59cfe5cee4,9465,0,7183218,
4891,SNUADC/PLETH,fd2321a5eb4fdb0ab97d0cbdd91378bb1b3944ac,9465,0,7183218,
4892,BIS/EEG1_WAV,82e249d1f477ad34b2fbc317d8e339c034e47cbd,2776,675,1356776,
4892,BIS/EEG2_WAV,f40cea1c87949af9a51ea98930b9fd3e3fb6596d,2776,1247,1356776,
4892,Primus/AWP,d7fd71fea8da22da5be0a103887673e635ebc009,4079,16174,662489,0.1
4892,Primus/CO2,8d7875fc021d41f6f3e9325aaa410630aa49b2ec,1439,57941,662489,0.0
4892,SNUADC/ECG_II,687e4b199c05c68a955679a2b6e86db26c1e2c00,10359,0,5299906,
4892,SNUADC/PLETH,4ee638a0813338352ebe028a2e648af5cb92cc0c,10359,0,5299906,
4893,BIS/EEG1_WAV,ac3fe187b5cedc29c31d543c99285dca76c5e210,3041,1774,2138299,
4893,BIS/EEG2_WAV,b74f294cf8c7a42d5c5939b164b337f0e3dcb320,3041,3283,2138299,
4893,Primus/AWP,8b49a5ea2551c8121a91c560a65c39c1d939f034,6703,6980,1044092,0.0
4893,Primus/CO2,fcf3dacd3a264f956a19a54d56d579f49718e84d,1562,57546,1044092,0.0
4893,SNUADC/ART,477ec2704074a2247d6faa619cfb4c8b9e0d0892,11131,0,8352730,
4893,SNUADC/CVP,6aef4bfa2b94df4ba9a076551148d3bc236cbd92,11131,0,8352730,
4893,SNUADC/ECG_II,120230a485e8d056ef125b87e2193ea09061c3de,11131,0,8352730,
4893,SNUADC/PLETH,f1cd48ae81cc3f74e12b25d9100434267dd79448,11131,0,8352730,
4894,BIS/EEG1_WAV,46c3cff2f155e2f817eb8ab0c4870539ccc80e14,229,2565,2056821,50.6
4894,BIS/EEG2_WAV,de7aa40335ae75e6186056254a0b8cd5df53f823,229,3327,2056821,-27.8
4894,Primus/AWP,6cebaaa181bfcdab005cbc4a8927035422b07195,4140,0,1004308,
4894,Primus/CO2,76e34abca9581773ae994fe8927da73cf5bd026e,238,37899,1004308,
4894,SNUADC/ART,1e399798db05e700a7c3181a998c2d1ba8295fe7,405,0,8034457,
4894,SNUADC/ECG_II,94d4b8d0047dead8343fdbc515ef24e0508f616e,405,0,8034457,
4894,SNUADC/PLETH,d34d197f30eb1fc39cda16eed164aae5f1f27082,405,0,8034457,
4895,BIS/EEG1_WAV,5a3223bd3aecc24ab3faa7b5b2e4ae3fa1d6568f,401,439,947729,
4895,BIS/EEG2_WAV,ee5142f0f961a61497e5c665111f63cfeceac970,401,559,947729,
4895,Primus/AWP,26b56078a673a6e161d2f346b40f6ef65fe79fea,1581,30754,462759,0.0
4895,Primus/CO2,c7ddf52b0eb1e3a7f3400c483a88163cbac28af3,219,44479,462759,0.4
4895,SNUADC/ECG_II,abcd031e4303d8d981710c2fd3da8a4ec1342c10,1410,0,3702066,
4895,SNUADC/ECG_V5,4262073872a3e3451133928be01e1ee8e6e132fd,1410,0,3702066,
4895,SNUADC/PLETH,73fbfaf1b0390711496401ea9b683b8030355425,1410,0,3702066,
4896,BIS/EEG1_WAV,06d36bf2b740009927aa1ac82a9425ba913fb02a,139,0,592411,23.35
4896,BIS/EEG2_WAV,a3a8e83077ecf86fedc61e18381763376e832699,139,0,592411,20.7
4896,Primus/AWP,7d6833d1335e18dbc2d61e72846e472368008807,63,10704,289263,
4896,SNUADC/ECG_II,afb8729b90cc2061b966b3d2847f428c105962ff,290,0,2314103,
4896,SNUADC/PLETH,5e32ff16287228f0216978a1cd66bac406ec94ae,290,0,2314103,
4897,BIS/EEG1_WAV,4c3aa943946b60e5effae702e05dca77ae3b8c3c,469,807,1563381,
4897,BIS/EEG2_WAV,b84a94790e522d4065e92221960a05b712ce3ff5,469,981,1563381,
4897,Primus/AWP,9b91624e5dfc857048b4c3130fea4a00605b1acf,1684,9202,763370,0.1
4897,Primus/CO2,537e0ed83c144c36266b0098e0331c99d3a54749,290,10402,763370,0.5
4897,SNUADC/ART,4926a3568250cb05ac5caceed64eab88bc0b5d39,1742,0,6106956,
4897,SNUADC/ECG_II,36a8063105c3ba5b6bd85426927de9e19bcd077c,1742,0,6106956,
4897,SNUADC/ECG_V5,914a5786f5f86f61a34896dfe90aae7340a0e4b2,1742,0,6106956,
4897,SNUADC/PLETH,c4bd16bcb89f7948ad5e8d268fd15e327bbfa173,1742,0,6106956,
4898,BIS/EEG1_WAV,241b00166adbc89750a095299378b85391d20867,2522,717,1811898,
4898,BIS/EEG2_WAV,f4cfcfe5e0fc3abfd049d23879dccbe404240074,2522,563,1811898,
4898,Primus/AWP,12880286aab130dd0444f5676b21d145e18c4525,2617,0,884716,
4898,Primus/CO2,8dd062f59b8bbe7d45a50323abca76780bbb1dfe,136,35227,884716,
4898,SNUADC/ECG_II,6d5ef433c1ec7f02fae807e84108171e6c9c6f3d,6171,0,7077725,-0.216466
4898,SNUADC/ECG_V5,b460b041c40dae296bc98aed8d453d510f47e035,6171,0,7077725,-0.107846
4898,SNUADC/PLETH,1757adba75a28029260150040449004c401370f8,6171,0,7077725,0.425955
